Right Collar Abduction;Right Collar Internal;Right Shoulder Abduction;Right Shoulder Internal;Right Shoulder Flexion;Right Elbow Pronation;Right Elbow Flexion;Right Wrist Ulnar;Right Wrist Flexion;Right Hip Flexion;Right Knee Flexion;Right Ankle Dorsiflexion;Left Collar Abduction;Left Collar Internal;Left Shoulder Abduction;Left Shoulder Internal;Left Shoulder Flexion;Left Elbow Pronation;Left Elbow Flexion;Left Wrist Ulnar;Left Wrist Flexion;Left Hip Flexion;Left Knee Flexion;Left Ankle Dorsiflexion;Right Pelvis X;Right Pelvis Y;Right Pelvis Z;Right Pelvis Q0;Right Pelvis Q1;Right Pelvis Q2;Right Pelvis Q3;Left Pelvis X;Left Pelvis Y;Left Pelvis Z;Left Pelvis Q0;Left Pelvis Q1;Left Pelvis Q2;Left Pelvis Q3;RLeft Collar Abduction;RLeft Collar Internal;RLeft Shoulder Abduction;RLeft Shoulder Internal;RLeft Shoulder Flexion;RLeft Elbow Pronation;RLeft Elbow Flexion;RLeft Wrist Ulnar;RLeft Wrist Flexion;RLeft Hip Flexion;RLeft Knee Flexion;RLeft Ankle Dorsiflexion;LRight Collar Abduction;LRight Collar Internal;LRight Shoulder Abduction;LRight Shoulder Internal;LRight Shoulder Flexion;LRight Elbow Pronation;LRight Elbow Flexion;LRight Wrist Ulnar;LRight Wrist Flexion;LRight Hip Flexion;LRight Knee Flexion;LRight Ankle Dorsiflexion
-5,480714809;0,222400543;21,42640287;35,90669509;63,93320863;20,06370784;135,8559435;-2,683355857;1,825473226;44,05085414;72,43893189;-2,447715815;-6,792882284;-0,758216333;18,44614206;26,56023;57,72413948;11,41059935;135,762644;3,469172245;1,751797915;42,68704365;73,51646062;0,798751163;-0,097893638;-0,251169394;0,378709253;0,680701353;0,167444783;-0,190798468;0,676240691;-0,115329442;-0,245237507;0,383458203;0,696566432;0,169383358;-0,201460621;0,656048457;-6,528034952;0,191294033;-0,986619121;44,65101208;70,53930934;108,8074636;-4,135474731;-2,91967902;0,004755463;44,62815245;74,82854761;1,108284139;-4,766974452;-0,05929198;6,064641221;49,02211533;73,26049006;118,9991604;1,503145107;-9,20962842;-1,874641256;42,15057189;71,48625359;-2,547908677
-5,479365148;0,22253249;21,43575686;35,89709658;63,92739562;20,15808061;135,7693474;-2,682904658;1,823820515;44,04929735;72,43826479;-2,447826889;-6,791648881;-0,758037727;18,45470062;26,55108094;57,71720088;11,50920296;135,685235;3,477327046;1,750745353;42,68550882;73,51570301;0,798505011;-0,097889637;-0,251170799;0,378712135;0,680699573;0,167454799;-0,190801094;0,676239702;-0,115332865;-0,245239136;0,383459628;0,696565071;0,169387178;-0,201468989;0,656047514;-6,528961314;0,191056041;-0,985622636;44,65106298;70,53991935;108,8069142;-4,136314311;-2,919555031;0,005100326;44,62636036;74,82734545;1,107846616;-4,768080929;-0,059263951;6,067540258;49,02160846;73,26048329;118,9985783;1,502980624;-9,209165645;-1,874393012;42,14857979;71,48503272;-2,548309307
-5,477929406;0,222594481;21,44499662;35,88728338;63,92157756;20,25622871;135,6789601;-2,682376795;1,822156857;44,04773373;72,43755992;-2,447956937;-6,790367108;-0,757975188;18,46319306;26,54203735;57,71024038;11,61218922;135,6036257;3,485853436;1,74907937;42,68394437;73,51493098;0,798235201;-0,097885528;-0,251172341;0,378715022;0,680697671;0,167464891;-0,190803802;0,676238711;-0,115336464;-0,245240699;0,383461191;0,696563583;0,169391022;-0,201477512;0,656046437;-6,529824504;0,190705357;-0,984602832;44,6508847;70,54077073;108,8064619;-4,137051255;-2,91920963;0,005327192;44,62453166;74,82606819;1,107412026;-4,769202404;-0,059265832;6,070447274;49,02102583;73,26035724;118,9981166;1,50285868;-9,208683944;-1,874212055;42,14661272;71,4837924;-2,548763545
-5,476593042;0,222234243;21,45364316;35,87775998;63,91547464;20,35719566;135,5848393;-2,680993539;1,819462232;44,04627791;72,43688415;-2,44804233;-6,788935054;-0,758047087;18,47243022;26,53267271;57,70371004;11,72022527;135,5181819;3,494643771;1,746693151;42,68275175;73,51438958;0,797993581;-0,097881221;-0,251173954;0,378718004;0,680695667;0,167474262;-0,190805874;0,676237818;-0,115340252;-0,245242294;0,383462759;0,696561917;0,169393289;-0,201485028;0,656045658;-6,530612045;0,190499731;-0,983756327;44,65083899;70,5415716;108,8059233;-4,138013767;-2,918963486;0,00575841;44,62279451;74,82478299;1,106993802;-4,77039501;-0,05950276;6,073148591;49,02034669;73,26011155;118,9979144;1,502968755;-9,208380035;-1,873990903;42,14506504;71,4827446;-2,54923639
-5,475210429;0,221152056;21,4620325;35,86828159;63,90938439;20,46156201;135,4871984;-2,679077419;1,816391237;44,04493335;72,43628565;-2,44808106;-6,787460997;-0,758094199;18,48244586;26,52248702;57,6970204;11,83570847;135,4288125;3,503984736;1,74370721;42,68151042;73,51379707;0,797776521;-0,097876773;-0,251175504;0,378721027;0,680693332;0,167483278;-0,19080722;0,676237361;-0,115344214;-0,245243969;0,383464474;0,696560156;0,169395601;-0,201492662;0,656044776;-6,531364507;0,190209395;-0,983067246;44,65094864;70,54239265;108,8055147;-4,139035573;-2,918816825;0,006170622;44,62113862;74,82353513;1,106538749;-4,771565012;-0,060070271;6,075677573;49,01956472;73,25980379;118,9977891;1,503022078;-9,208123257;-1,873642701;42,14349857;71,48163521;-2,549711481
-5,473801344;0,220051175;21,47087238;35,85852658;63,90317206;20,56975446;135,3857597;-2,676889849;1,812312761;44,04373947;72,43570437;-2,448160171;-6,78593919;-0,758413025;18,49258253;26,51243223;57,6905833;11,95826453;135,334516;3,513261653;1,739910086;42,68033283;73,51322369;0,797528372;-0,097872221;-0,251177058;0,378724061;0,680691432;0,167491683;-0,190807949;0,676236826;-0,115348203;-0,245245728;0,383466128;0,696558473;0,169397866;-0,201500144;0,656043869;-6,532110316;0,189930871;-0,982219182;44,65100476;70,54326147;108,8051705;-4,140000587;-2,918651672;0,006616186;44,61960843;74,82232667;1,106051825;-4,772719303;-0,060430349;6,0784258;49,01883596;73,2596938;118,9976013;1,503053565;-9,207774638;-1,873124106;42,14202101;71,48056682;-2,550205454
-5,472388422;0,2189308;21,47992915;35,8490293;63,89654558;20,68341316;135,2798954;-2,67483457;1,806862799;44,04267575;72,43513648;-2,448256968;-6,784244815;-0,758888475;18,50262803;26,50259953;57,68440639;12,08772445;135,2343216;3,521932454;1,735764608;42,67888839;73,51250001;0,797290243;-0,097867689;-0,251178737;0,378727076;0,680690043;0,167499151;-0,190808246;0,676236238;-0,115352205;-0,245247535;0,38346806;0,696557029;0,169400615;-0,201508471;0,656042626;-6,532901023;0,189677638;-0,981188057;44,65099897;70,544146;108,804959;-4,140816605;-2,918275525;0,006956857;44,61821113;74,82112184;1,105537928;-4,773910107;-0,060758366;6,081386832;49,01815784;73,25982994;118,9974733;1,50311196;-9,207501844;-1,872527655;42,14035156;71,4793879;-2,550759689
-5,470898361;0,218223166;21,48935473;35,83912098;63,88927407;20,80404671;135,168684;-2,672585388;1,799640182;44,0417612;72,43464747;-2,448345742;-6,782495519;-0,759485913;18,51260317;26,49245912;57,67814764;12,22555967;135,1287224;3,53094169;1,729967967;42,67751025;73,51177548;0,797001687;-0,09786309;-0,251180599;0,378730019;0,680688789;0,167506042;-0,190808334;0,676235739;-0,115356474;-0,24524934;0,383470015;0,696555888;0,169402868;-0,201516447;0,656041265;-6,533725322;0,189369597;-0,979858514;44,65097908;70,54512023;108,8048905;-4,141451751;-2,918072909;0,00727529;44,61699479;74,81996067;1,104997356;-4,775124317;-0,06096721;6,084351998;49,01753047;73,25989359;118,997235;1,503140086;-9,207245593;-1,871818924;42,13877081;71,47824922;-2,551300621
-5,469388695;0,21819407;21,49900987;35,82893175;63,88141112;20,9283586;135,0518106;-2,669650798;1,791222917;44,0407148;72,43404371;-2,448461205;-6,780782045;-0,760244932;18,52254311;26,48183577;57,67192217;12,37054357;135,0184634;3,53984064;1,722377879;42,67630329;73,51112125;0,796716589;-0,097858399;-0,251182582;0,378733001;0,68068738;0,167513352;-0,190809065;0,676235176;-0,115360791;-0,245251141;0,383471963;0,696554773;0,169404496;-0,201523884;0,656040083;-6,53467477;0,18900219;-0,978133617;44,65087215;70,54591614;108,8049228;-4,142020272;-2,917886135;0,007745353;44,61564287;74,81867696;1,104433278;-4,776263783;-0,061103129;6,087394598;49,01701394;73,2599243;118,9968581;1,503171383;-9,207063782;-1,871087665;42,1373544;71,47717996;-2,551828009
-5,467905229;0,218202903;21,50913038;35,81843377;63,87330997;21,05759186;134,930608;-2,666187339;1,781267185;44,03926135;72,43327678;-2,44861943;-6,779035238;-0,761173638;18,53262655;26,47125374;57,66582933;12,52552163;134,9019108;3,548264059;1,713801706;42,67510597;73,51049793;0,796427261;-0,097853696;-0,25118461;0,378736245;0,68068543;0,167522503;-0,190811298;0,676234782;-0,115365206;-0,245252983;0,383473917;0,696553941;0,169406151;-0,201531361;0,656038708;-6,535649692;0,1886909;-0,976268173;44,65048143;70,54660661;108,8053165;-4,142651903;-2,917727422;0,008293718;44,61385537;74,81719039;1,103830698;-4,777348205;-0,061481997;6,090262097;49,01659152;73,26013083;118,996247;1,503122888;-9,206962632;-1,870508415;42,1358396;71,47600323;-2,552411861
-5,466515741;0,218007131;21,51919364;35,80747904;63,86517282;21,19113916;134,8052271;-2,663182762;1,770004616;44,03789121;72,43262077;-2,448732398;-6,777171187;-0,762167292;18,54267113;26,46041284;57,65940707;12,68673594;134,7811468;3,557134075;1,70411983;42,67399434;73,50992677;0,796171367;-0,097849048;-0,251186646;0,378739445;0,680683476;0,167531328;-0,190813316;0,676234477;-0,115369752;-0,245254945;0,383475854;0,696552572;0,169407601;-0,201538425;0,656037736;-6,53653469;0,188437049;-0,974466883;44,64993472;70,54708486;108,8060203;-4,143230841;-2,917648184;0,008680734;44,61219584;74,81577289;1,103175949;-4,778487859;-0,062480911;6,092885742;49,01637116;73,26044498;118,9955112;1,503098762;-9,206675868;-1,870144976;42,13442392;71,47478237;-2,553099385
-5,465240592;0,217662995;21,52961049;35,7962401;63,85690535;21,33014504;134,6752001;-2,660120119;1,757409337;44,03662801;72,43198621;-2,448850206;-6,775241805;-0,763082516;18,55252352;26,44922601;57,65238706;12,85492381;134,6554781;3,56641596;1,692872258;42,67284253;73,50931662;0,795923653;-0,097844365;-0,251188842;0,378742516;0,680681451;0,167539837;-0,190815119;0,676234347;-0,115374397;-0,245256896;0,383477851;0,696550731;0,16940912;-0,201545727;0,656037014;-6,537280816;0,18839416;-0,972686636;44,64905017;70,54745084;108,8069155;-4,143701464;-2,917561891;0,008995623;44,61065704;74,81440202;1,102530658;-4,779697584;-0,063549139;6,095343865;49,01578553;73,26076066;118,9950787;1,50306021;-9,206417598;-1,86992614;42,13296009;71,47350978;-2,55379515
-5,463950067;0,217311336;21,54027857;35,7851934;63,84826023;21,47298064;134,5413147;-2,656361524;1,744376635;44,03506774;72,43113949;-2,449000579;-6,773341877;-0,76401459;18,56267938;26,43758933;57,64520811;13,0270945;134,525545;3,5757259;1,680981015;42,67171024;73,50862665;0,795633006;-0,097839629;-0,251191038;0,378745809;0,68067919;0,167549524;-0,19081771;0,676234051;-0,115379231;-0,245258932;0,383479836;0,69654887;0,169410455;-0,201552988;0,656036368;-6,537828345;0,188462099;-0,970837409;44,64793942;70,54775173;108,8075045;-4,144002031;-2,917151168;0,009221534;44,60878291;74,81286607;1,101911575;-4,780955563;-0,064399165;6,097824822;49,01502235;73,26098385;118,9949484;1,50308357;-9,206171049;-1,869852222;42,13151579;71,47218209;-2,554515408
-5,462589174;0,217156027;21,55106438;35,77438766;63,83915676;21,62070956;134,4008266;-2,652141924;1,730320823;44,03359928;72,43031364;-2,449178252;-6,771562028;-0,765163698;18,57335211;26,42524159;57,63821059;13,21069665;134,3875976;3,58514599;1,665577877;42,67083521;73,50798357;0,795221572;-0,097834866;-0,25119328;0,378749106;0,680676995;0,167559026;-0,190819767;0,676233761;-0,115384315;-0,245261106;0,383481754;0,696547597;0,16941106;-0,201560177;0,656035336;-6,538368377;0,18853408;-0,968834193;44,64681551;70,54792345;108,8079863;-4,144380605;-2,916768719;0,00953834;44,6069649;74,81132109;1,101274962;-4,78206405;-0,064626049;6,100359842;49,01398526;73,26122299;118,9949191;1,502965533;-9,205861823;-1,869890864;42,13034028;71,47094175;-2,555291287
-5,461375313;0,216966612;21,56135853;35,76433253;63,82940432;21,77471006;134,2546498;-2,647968714;1,716006211;44,03249944;72,4296537;-2,449368272;-6,769680914;-0,766546744;18,58404992;26,4130568;57,63120377;13,39850533;134,2442633;3,594295877;1,648891405;42,66986825;73,50729183;0,794722736;-0,097829994;-0,251195596;0,3787524;0,680675289;0,167567061;-0,190820684;0,676233257;-0,115389612;-0,245263265;0,383483783;0,696546143;0,169412016;-0,201567869;0,656034336;-6,538908587;0,188727881;-0,966979625;44,64595124;70,54795745;108,8080849;-4,145013813;-2,916436774;0,009656227;44,60552084;74,80991171;1,100637769;-4,78320775;-0,064764786;6,10301988;49,01301402;73,26139756;118,9945466;1,502869975;-9,205663966;-1,870156794;42,12899119;71,4695824;-2,556120025
-5,460277157;0,216776311;21,57173067;35,75412138;63,81917973;21,93367223;134,1033092;-2,643245591;1,700415508;44,03136811;72,42894761;-2,449559729;-6,767641862;-0,767812428;18,59495069;26,39992055;57,62329802;13,58913473;134,0969338;3,603200471;1,63118011;42,66862861;73,50648022;0,79420308;-0,097825057;-0,251198046;0,378755739;0,680673566;0,167575258;-0,190821728;0,676232665;-0,115395166;-0,245265402;0,383485943;0,696544347;0,169413758;-0,201576817;0,656033274;-6,539481409;0,189152645;-0,965069803;44,64504678;70,54798847;108,8081227;-4,14575795;-2,916222189;0,009691802;44,60405052;74,80848336;1,10000812;-4,784484483;-0,065066426;6,106051158;49,01195564;73,26134725;118,9939331;1,503143548;-9,205413222;-1,870650265;42,12733932;71,46806802;-2,556932255
-5,459173805;0,216598182;21,5823416;35,74336977;63,80892556;22,09934169;133,9464458;-2,63878193;1,685052668;44,02987338;72,42804565;-2,449755235;-6,765617669;-0,768936618;18,60628553;26,38636433;57,61503384;13,7842637;133,9450023;3,611960512;1,612178704;42,66749202;73,5056766;0,793663984;-0,097820144;-0,251200582;0,378759212;0,680671633;0,167584739;-0,190824136;0,676231851;-0,115400934;-0,245267649;0,383487992;0,696542773;0,169414952;-0,201585629;0,656032132;-6,539973805;0,189685704;-0,963030924;44,64399263;70,54812821;108,8083146;-4,146324898;-2,915684995;0,009561163;44,60227532;74,80693878;1,0993114;-4,78577462;-0,065417843;6,109175826;49,01101466;73,26120724;118,9931717;1,50334439;-9,204955892;-1,871244297;42,12583818;71,46661949;-2,557723963
-5,457963973;0,216497214;21,59307907;35,73228661;63,79832238;22,26770092;133,7854839;-2,634268788;1,669582443;44,02817401;72,42703016;-2,449979873;-6,763625646;-0,770188264;18,61767068;26,37244317;57,60675209;13,98521241;133,7878784;3,621070445;1,591146736;42,66672471;73,50498172;0,793122217;-0,097815069;-0,251203126;0,378762834;0,68066963;0,167594896;-0,190826981;0,676230974;-0,11540681;-0,245270044;0,383489905;0,696541383;0,169414727;-0,201593342;0,656031183;-6,540559627;0,190105062;-0,960978165;44,64255122;70,54837076;108,8090262;-4,146775133;-2,915177052;0,009410529;44,60028338;74,80523367;1,098564073;-4,787117805;-0,065667453;6,112418627;49,01016772;73,2610347;118,9923402;1,503535279;-9,204422397;-1,871930714;42,12471238;71,46531818;-2,55855014
-5,456665939;0,216364519;21,60403193;35,72072161;63,78775932;22,44048927;133,6198184;-2,629521191;1,65273414;44,02655917;72,42603393;-2,450200544;-6,761445532;-0,771397064;18,62869619;26,35829839;57,59867796;14,19155466;133,6250957;3,630461168;1,56776608;42,66553359;73,50411059;0,792602296;-0,097809783;-0,251205721;0,378766543;0,680667489;0,167604639;-0,190829107;0,676230388;-0,115413147;-0,245273379;0,383491432;0,696541877;0,169418023;-0,201605025;0,656028495;-6,541158308;0,190302932;-0,958885429;44,64093631;70,54845112;108,8100089;-4,146981706;-2,914819032;0,009274775;44,59838475;74,80353418;1,097865431;-4,788570583;-0,065910408;6,115757336;49,00920537;73,26070338;118,9916676;1,503543267;-9,204089855;-1,872646343;42,12320711;71,46377852;-2,559393751
-5,455236638;0,216282829;21,61502532;35,70849187;63,77680889;22,61848701;133,4473895;-2,624319775;1,63364684;44,02499786;72,42505528;-2,450468057;-6,759289565;-0,772627639;18,63994283;26,34357;57,5906962;14,40254079;133,4558311;3,639643135;1,543410618;42,66421659;73,50316877;0,792050802;-0,097804365;-0,251208341;0,378770259;0,680665285;0,167614169;-0,190830925;0,676230006;-0,115419603;-0,245276947;0,383492855;0,696542791;0,169422278;-0,201617484;0,656025355;-6,541892758;0,19036442;-0,956642054;44,63931873;70,54841648;108,8108165;-4,147173525;-2,914491971;0,009254794;44,59655106;74,80186132;1,097203993;-4,790005165;-0,066109696;6,119201685;49,00822643;73,26010837;118,9913552;1,503470737;-9,203842165;-1,873104601;42,12159266;71,46220082;-2,560223839
-5,453645567;0,216452295;21,62541534;35,69614445;63,76537864;22,80068334;133,2682474;-2,618761559;1,613052948;44,02353116;72,42410241;-2,450743078;-6,757097197;-0,773706886;18,65149874;26,32858844;57,58282393;14,61847727;133,2828201;3,649167581;1,517839629;42,66301383;73,502232;0,791443553;-0,097798892;-0,251211047;0,378773986;0,68066308;0,167623478;-0,190832382;0,676229779;-0,11542605;-0,245280663;0,383494304;0,696543632;0,169426222;-0,201629662;0,656022337;-6,542766193;0,190454586;-0,954116078;44,63770005;70,54831742;108,8116802;-4,147309705;-2,914053079;0,009295959;44,59476944;74,80014613;1,096507544;-4,791453639;-0,066269027;6,122818423;49,00705604;73,25955547;118,991471;1,503317093;-9,20354913;-1,87330148;42,12010388;71,46067849;-2,56107844
-5,452077998;0,216699087;21,6351984;35,68308493;63,75378838;22,98853363;133,0822696;-2,613032032;1,590983351;44,0219023;72,42312933;-2,450991784;-6,754881437;-0,774857149;18,66297857;26,31370877;57,57581728;14,83958015;133,1047439;3,659189217;1,490986407;42,66160794;73,5011852;0,790831725;-0,097792981;-0,251213832;0,378777929;0,680660194;0,167634175;-0,190834238;0,676229578;-0,115432582;-0,245284389;0,383495857;0,696544319;0,169430794;-0,201642445;0,656019153;-6,543702926;0,190444082;-0,951402003;44,63629768;70,54804197;108,8124079;-4,147327729;-2,913786132;0,009326908;44,59279606;74,7983661;1,095808718;-4,792896081;-0,066514397;6,126302947;49,00586485;73,25898954;118,9919548;1,503223056;-9,203267742;-1,873395666;42,11841047;71,45901936;-2,561950862
-5,450416269;0,216881628;21,64501936;35,66992847;63,7417817;23,1853021;132,8896936;-2,606686692;1,567267607;44,02024678;72,42214778;-2,45124049;-6,752521388;-0,775712603;18,67454538;26,29863482;57,56866494;15,06711719;132,9211206;3,669706734;1,46294913;42,66002896;73,50008588;0,790268988;-0,097786899;-0,25121676;0,378781887;0,680657281;0,167645169;-0,190836145;0,676229289;-0,115439262;-0,245288107;0,383497455;0,696545046;0,169436083;-0,201655651;0,656015694;-6,544735603;0,190436398;-0,94871617;44,63540208;70,54761286;108,8126191;-4,147473418;-2,913546287;0,009485214;44,5907849;74,79654326;1,095087854;-4,794548202;-0,066910435;6,129827311;49,00467766;73,25830169;118,992848;1,503228366;-9,202963874;-1,873290854;42,11654983;71,45726445;-2,562822485
-5,448748265;0,217017177;21,65452805;35,65637087;63,72917655;23,38477328;132,6928087;-2,599775085;1,541526471;44,01871815;72,42118909;-2,451504072;-6,750107564;-0,776372804;18,68585547;26,28373597;57,5620346;15,30172689;132,7298303;3,680689883;1,432945779;42,65828166;73,49885752;0,78961682;-0,097780689;-0,251219734;0,37878582;0,680654742;0,167655778;-0,190837633;0,676228769;-0,115445931;-0,245291706;0,383499483;0,696544171;0,169440386;-0,201668234;0,656013138;-6,545770932;0,190330338;-0,945949813;44,63482763;70,54712086;108,8128232;-4,147592732;-2,913072263;0,009825737;44,58887213;74,79473439;1,094315015;-4,796339337;-0,067589444;6,133590625;49,00340807;73,25731473;118,9941634;1,503204644;-9,202412382;-1,87309484;42,11452208;71,45541235;-2,563737166
-5,447039275;0,217132543;21,6637575;35,64239486;63,71616843;23,58814885;132,4903793;-2,592743813;1,514843683;44,01714119;72,42019569;-2,45180662;-6,747750866;-0,777179604;18,69670484;26,26905295;57,55609255;15,54682699;132,5311602;3,692633669;1,401370466;42,65650226;73,49754081;0,788880822;-0,097774466;-0,251222821;0,378789868;0,680652601;0,167666721;-0,190839191;0,676228036;-0,115452488;-0,245295336;0,383501766;0,696542415;0,169443557;-0,201680273;0,65601132;-6,546785296;0,190266882;-0,943004045;44,6344873;70,54667296;108,8127247;-4,147760239;-2,912755954;0,010102034;44,58685152;74,79277982;1,093440195;-4,798049789;-0,068245037;6,137428585;49,00211526;73,25635255;118,995318;1,503039146;-9,20163764;-1,872973459;42,1124678;71,45350639;-2,564680555
-5,445229542;0,217346367;21,6724351;35,62882207;63,70317877;23,7978144;132,2810826;-2,585887275;1,486045359;44,01546674;72,41914693;-2,45214801;-6,745435238;-0,777948722;18,70794145;26,25463856;57,55043354;15,79749541;132,3278477;3,705212262;1,368679655;42,65472062;73,49619672;0,788134084;-0,097768105;-0,251226041;0,37879401;0,680650329;0,167678055;-0,19084103;0,676227385;-0,115459147;-0,245299011;0,383504076;0,696540604;0,16944663;-0,201692365;0,65600952;-6,547847042;0,190267659;-0,939872641;44,63432544;70,54623573;108,8124337;-4,148089474;-2,912539383;0,010348638;44,58473697;74,7907477;1,092531253;-4,799786099;-0,069044693;6,141243744;49,0009308;73,25534943;118,9963787;1,503078949;-9,200929789;-1,872782012;42,11043643;71,45161287;-2,565617916
-5,443281431;0,216983797;21,68049155;35,61578729;63,69082944;24,01871935;132,0613511;-2,578504954;1,455268197;44,01392319;72,41815405;-2,452484678;-6,743081322;-0,778803441;18,71908165;26,24037398;57,54442434;16,05704383;132,1188677;3,718447921;1,334259192;42,65302913;73,4948874;0,78736681;-0,09776178;-0,251229276;0,37879806;0,680648068;0,167688868;-0,190842288;0,676226866;-0,115465839;-0,245302805;0,383506268;0,696539027;0,169449327;-0,201704165;0,656007689;-6,548955929;0,190206327;-0,936853885;44,63444576;70,54584219;108,8118237;-4,148538414;-2,912269689;0,010497871;44,58277643;74,78882893;1,091643363;-4,801629938;-0,069803932;6,145153768;48,99996485;73,2542655;118,9972227;1,503106792;-9,200197065;-1,872739684;42,10849561;71,44973523;-2,566552523
-5,441188024;0,216283792;21,68855853;35,60274004;63,67817201;24,24291239;131,8361151;-2,57049771;1,423096781;44,0124754;72,41717345;-2,452828869;-6,740709448;-0,779512803;18,7300766;26,22666974;57,53910748;16,32251141;131,9030003;3,731719967;1,298548883;42,65165796;73,49374995;0,786588814;-0,097755616;-0,251232611;0,378802129;0,680646128;0,167699463;-0,190842914;0,676226206;-0,115472592;-0,245306709;0,383508264;0,696537743;0,169450728;-0,201715098;0,656005984;-6,550179836;0,190080276;-0,933888745;44,63455708;70,54558278;108,8112972;-4,148957144;-2,911969525;0,010594468;44,58087767;74,78691098;1,090743383;-4,803643037;-0,070479231;6,14945613;48,99931843;73,25295538;118,9979773;1,503352211;-9,199450043;-1,872566961;42,10680213;71,44791606;-2,567549484
-5,439158224;0,215399702;21,69674796;35,58981539;63,66487265;24,47639529;131,6043632;-2,561981708;1,389426171;44,01110284;72,41622384;-2,453204164;-6,738179365;-0,780413667;18,74086511;26,21325596;57,53428504;16,59241035;131,6815501;3,744589303;1,2617757;42,65002171;73,49259474;0,785777295;-0,097749467;-0,251236145;0,378806115;0,680644417;0,167710075;-0,190843263;0,676225347;-0,115479507;-0,245310439;0,383510578;0,696535299;0,169453393;-0,201726339;0,656004709;-6,551414929;0,189983287;-0,93100858;44,6345298;70,54531442;108,8109661;-4,149335963;-2,911633408;0,010606647;44,57898181;74,78496785;1,08982742;-4,805656386;-0,071910143;6,153742836;48,99883873;73,25179185;118,9985762;1,504037052;-9,198865375;-1,872168101;42,10487487;71,44602307;-2,568608977
-5,437080864;0,214526132;21,70485599;35,57707897;63,65126926;24,71882475;131,3660282;-2,553151429;1,355371144;44,00990039;72,41529778;-2,453600724;-6,73564638;-0,78176352;18,750745;26,20064633;57,53012906;16,87683666;131,4518071;3,758249464;1,222129937;42,64812175;73,49129587;0,784918691;-0,097743325;-0,251239868;0,378809984;0,680642994;0,167719824;-0,190843389;0,676224202;-0,115486585;-0,245314132;0,383513128;0,696532635;0,169456892;-0,201738324;0,656003332;-6,552656353;0,189904455;-0,928167695;44,63431527;70,54502361;108,8108566;-4,149958376;-2,911475942;0,010832543;44,57725355;74,78308;1,088953651;-4,807552416;-0,073271476;6,157970629;48,99833626;73,25084591;118,9991812;1,504774424;-9,198423617;-1,871606757;42,10269536;71,44399998;-2,569671881
-5,435030113;0,214293545;21,71309164;35,56451854;63,63742559;24,96765103;131,1203749;-2,544388187;1,32063538;44,00860821;72,41430805;-2,454052866;-6,73301677;-0,783057493;18,76045852;26,18914707;57,52603485;17,17304228;131,2131887;3,772823773;1,180227816;42,64616085;73,48993362;0,78406146;-0,097737253;-0,251243559;0,378813874;0,680641684;0,167729497;-0,190844307;0,676222819;-0,11549359;-0,245317787;0,383515789;0,696530205;0,169460531;-0,201750001;0,656001876;-6,553885073;0,189791708;-0,925099989;44,63393944;70,54462962;108,8109252;-4,15040065;-2,911262371;0,011044184;44,57546954;74,78118077;1,088105764;-4,809446285;-0,07498091;6,162136628;48,99818056;73,24981377;118,9994855;1,505620845;-9,198073436;-1,870949446;42,10038553;71,44186326;-2,570731181
-5,433053003;0,214085199;21,72158574;35,55224571;63,62288949;25,22827794;130,8655204;-2,535158527;1,285645684;44,00680746;72,41306699;-2,454527968;-6,730635683;-0,784533488;18,77104286;26,17816224;57,52239331;17,47400722;130,9682383;3,78740843;1,137866366;42,64448557;73,48868231;0,783233327;-0,097731305;-0,251247248;0,378818038;0,68063985;0,16774126;-0,190846765;0,676221258;-0,115500564;-0,245321522;0,383518427;0,696528462;0,169462998;-0,201761081;0,656000297;-6,555036262;0,189685485;-0,922081054;44,63345948;70,54419644;108,8113049;-4,150748447;-2,911101783;0,011505885;44,5732232;74,77913939;1,087221787;-4,811210498;-0,075914274;6,166406312;48,99805608;73,24869182;118,9996615;1,506243086;-9,1978409;-1,87022068;42,09830987;71,43978149;-2,571835341
-5,431021797;0,213642103;21,72926175;35,53985746;63,60823263;25,4993174;130,6027448;-2,526033541;1,248977041;44,00490865;72,41175712;-2,454989796;-6,728329695;-0,785944814;18,78182224;26,16750237;57,51874798;17,77877682;130,718128;3,802077024;1,09471178;42,64297699;73,48747641;0,782363159;-0,09772519;-0,251251114;0,37882229;0,680637629;0,167753254;-0,190849182;0,676219962;-0,115507558;-0,245325355;0,383521023;0,696527023;0,169464862;-0,201771735;0,655998638;-6,5563172;0,189517185;-0,918846939;44,63263376;70,54388625;108,8121098;-4,151096787;-2,911060797;0,011851631;44,57096128;74,77702081;1,08623804;-4,813085085;-0,076835003;6,170783544;48,9980739;73,24736897;118,999539;1,506960564;-9,197693798;-1,869516794;42,09631231;71,43773523;-2,572913864
